"mes","nombre","ap_paterno","ap_materno","sexo","curp","rango","rfc","actividad","division","grupo","mod","sal"
3,"MARIA","HERNANDEZ","VALDES",2,"AOMJ700222HDFSAN11","E5","PFI201727G70",6414,8,30,10,2053.905676
3,"CARMELO","ALVAREZ","HERNANDEZ",2,"AAAL662413HDFLDS13","E4","BCS2716066Y6",6414,8,80,10,282.6625162
3,"VIRIDIANA","CABRERA","ZAVALA",1,"GULV762206HDFTNC12","E11","SPA0720120RA",6914,8,80,10,922.9225907
3,"ALFREDO","MOLINA","MACOTELA",1,"GAMC660260MDFAAL26","E9","CAHS300026DT4",6014,8,21,10,1124.117713
3,"CARLOS","RIVERA","OLVERA",1,"LOLA621600HOCPPM11","E10","APS271920G61",8611,8,89,10,1261.984888
3,"PATRICIA","GONZALEZ","ELIAS",2,"GASG672600MDFANL13","E7","STI672010JU6",8310,8,93,10,965.300482
3,"ALONSO","RODRIGUEZ","POSADA",2,"COAR722900HDFABA16","E7","SLI070223Q76",8310,6,60,10,1797.949678
3,"OSCAR","SANCHEZ","MARTINEZ",1,"JUAL022713HMCAVS11","E6","ARP072316J73",6212,8,80,10,1572.196344
3,"MARIANA","OLIVER","TELLEZ",1,"VRNS732707HVUATN16","E4","PPT072019CU7",6913,8,60,10,715.1321837
3,"NICASIO","IBARRA","STEINBERG",2,"OOJR762629MOCNML16","E8","FSP022716HA6",8313,6,88,10,1786.546676
3,"RAUL","IBARRA","MONTOYA",2,NA,"E4","TFI201616266",3012,4,67,10,1385.478956
3,"JOSE","MATA","NIEVES",2,"HRCL020208MPLAAA17","E3","SAI762022636",7012,8,42,10,636.6441971
3,"OMAR","CEPEDA","GARCIA",2,"HRAJ760022HDFAML20","E6","ASDA772601620",8310,8,21,10,1646.857383
3,"ALEJANDRA","ITA","HERNANDEZ",2,"MRGA602812HMCNMN16","E4","PMD271626RQ7",8310,8,90,10,270.7395322
3,"ENRIQUE","PEDROZA","BAZARTE",1,"VIOA762312MDFLAS10","E6","SOR072640T20",6812,8,69,10,1223.28058
3,"ABISAI","GARCIA","RAMIREZ",2,"COHF762612HVULAD16","E10","PIM210126NF2",8310,6,83,10,304.1206544
3,"MARIA","RAMIREZ","CAMACHO",1,"PAAM720117HDFCSA13","E5","SPV0026172S0",6310,8,47,10,357.2156374
3,"GEOVANNI","CAMACHO","FUENTES",1,"HRHA772620HDFAAG14","E6","BLA0302270A6",3012,6,23,10,708.9290859
3,"ELOISA","MOTA","MARTINEZ",2,"SILJ702621MDFLPS16","E11","SPA0720120RA",8310,8,83,10,1492.318207
3,"SERGIO","LOPEZ","MORALES",2,"VRCR662316HDFLAL16","E4","CCO072722C31",3010,6,60,10,532.764308
3,"ALEJANDRA","BARRERA","SIMON",1,"AUGK721061MDFUNA16","E10","APS032206M27",3012,8,80,10,1550.316391
3,"REYES","MORALES","ESTRADA",2,"LOMT030206MCLAAA12","E6","CAAJ772017P06",8310,9,83,10,1358.206281
3,"ENRIQUE","LEDEZMA","GOLDEN",2,"CRUR670002MJCAMS22","E3","AGA702728SP7",4610,8,76,10,211.174451
3,"CARLOS","GARCIA","CORNEJO",2,"AIGH730216MDFVTA01","E4","CMR7720202I3",8313,8,83,10,1244.054613
3,"GILBERTO","CHAVEZ","RIVERA",1,"MRHA772022MMCJAN11","E7","CIS072808PI7",6310,3,90,10,883.1620572
3,"JUAN","LOPEZ","SOLIS",1,"PRHM630026HMCAAA11","E9","TGA7300620Q6",9212,9,66,10,254.8624054
3,"ISELA","HERNANDEZ","CARRILLO",1,"AIBF762920HQTSAA16","E4","BSC261223UL2",3010,8,64,10,446.2502599
3,"ANTONIO","MENENDEZ","ORNELAS",1,"NACF762003HTSVAA16","E3","RRU762210209",6200,4,62,10,1951.382952
3,"ANABEL","SOLIS","GOMEZ",2,"GACC662616MSPMAA10","E6","SRA762600L70",8913,8,93,10,767.8054376
3,"PATRICIO","ORTIZ","JARAMILLO",1,"GOMN772604MDFNND10","E9","AAF722761F00",8011,4,62,10,827.1100165
3,"FABRICIO","ARRIAGA","ROMERO",1,"COVA062720HDFALA17","E4","SAO762061D32",9314,9,83,10,1355.101592
3,"GUADALUPE","ARROYO","ROSAS",1,"COML762026HMCTAS18","E5","IPA271702SU9",8310,6,32,10,2045.606186
3,"JUDITH","FLORES","PEREZ",1,"OICA772222HDFLBL10","E7","AHD261606AM6",2104,3,82,10,746.7468832
3,"JOEL","PEREZ","BAUTISTA",2,"HOGK002016MDFAAN12","E4","RTA062314DF3",3010,8,83,10,713.8800593
3,"JONATHAN","MENDEZ","HERNANDEZ",1,"TUCJ622207HDFAAS16","E6","SSR002710LV6",8310,8,90,10,1131.938681
3,"ANGEL","TRINIDAD","ESCOBAR",1,"OIOJ630226HDFALN16","E8","ASR070260RS9",8011,8,80,10,924.0445611
3,"CARLOS","AGUIRRE","GONZALEZ",2,"AOLN702629HMCSPX12","E4","DM&2700226W6",6814,9,83,10,1865.146309
3,"JACQUELINE","FUENTES","REYNA",1,"IAGR760000HDFBND27","E6","IMS320260I36",3012,6,83,10,1875.690663
3,"GISELA","GARCIA","AVILEZ",2,"LUHO080201HDFCAS13","E4","SIF261021C06",8310,8,83,10,651.8841774
3,"SARAHI","TREVI","ROMERO",2,"MOAH700026HTLNMC26","E3","SDN062016KA3",2812,7,83,10,1477.60115
3,"ISRAEL","VENEGAS","EZ",1,"VAAC770227HGAAMA23","E8","CAM062716DJ8",8310,3,62,10,1457.666504
3,"SAUL","ACEVEDO","VILLEGAS",2,"CAAA372607HGTLYS16","E11","DBI062710B69",8310,6,21,10,235.6640694
3,"GERARDO","MORALES","SANTELICES",1,"HROA700226HDFACL21","E5","SRC221761LC2",3210,6,86,10,708.5757169
3,"ALEJANDRA","RAMIREZ","HERNANDEZ",1,"CAAA602602HDFSAD12","E4","GSA260001MVA",8011,8,83,10,744.0673915
3,"FRANCISCA","ARROYO","FLORES",1,"QUMC702629MDFNAN19","E5","FPR700207SD0",3012,6,83,10,788.9341736
3,"ARMANDO","RODRIGUEZ","LOZADA",2,"MUGV770026HDFXNC19","E7","IMS320260I36",4116,6,66,10,2189.553298
3,"ZOILA","ORTIZ","LOPEZ",1,"MRAA770206HDFNLL16","E5","IAA030222SU6",8917,8,90,10,2104.539624
3,"ESTEFANIA","MARIN","OZ",1,"CUSM632007HDFASA10","E6","SGP072926A09",6600,6,30,10,1761.929655
3,"VICENTE","SANCHEZ","AMADOR",2,"HRCA632000MDFAHN10","E3","CNR020103A37",4116,4,87,10,1352.435158
3,"GUILLERMO","PALMA","BUENDIA",1,"ORBA760226HDFLAN10","E3","SPU260110AG2",8011,3,83,44,681.3764284
3,"ANTONIO","GUERRERO","SOSA",2,"SACC200161MDFNALA3","E3","ATL270213KG7",2412,7,62,10,2057.528385
3,"FERNANDO","GONZALEZ","MARTINEZ",1,"SAHF002712MMCLAB17","E5","SSR2017190H0",3010,8,83,10,497.111861
3,"JESUS","ARENAS","BADILLO",2,"ORAA732717HMCALC12","E10","SCI201716MAA",8914,9,83,10,1945.518825
3,"ALEJANDRO","PARRA","CASTA",2,"CALH762612HDFSCC11","E11","BMN762219927",8310,9,89,10,1392.209392
3,"AMELIA","COSS","CARRANZA",1,"TRTT772607MDFAAN10","E5","QIN261327N00",6616,7,83,10,2169.516835
3,"EVELIN","HERNANDEZ","FERNANDEZ",2,"AALA720126HMCMPD16","E4","CIM0628177A3",7612,4,93,10,1242.136931
3,"GERARDO","ACEVES","CANO",1,"GAGD062606HMCAAV16","E5","CIN032607S02",8310,8,89,10,257.9953247
3,"JOSE","GONZALEZ","MENDEZ",1,"UIHR021307HHGAAD16","E6","PPL760003GU0",8310,3,83,10,1618.188497
3,"GERARDO","BUSTAMANTE","CARPIO",2,"OIDA762624MDFLAL17","E9","SCW0602220C7",6010,8,92,10,897.6775323
3,"FABIOLA","MARTINEZ","MENDIETA",1,"MOAG632001HCHALN17","E3","TTS002727NM1",8310,8,83,10,1793.319661
3,"ARTURO","CERVANTES","ORTEGA",1,"HRBJ700227HDFAAS12","E7","MS&260007TK4",4613,3,62,10,1063.69544
3,"YANELI","GOMEZ","IGA",2,"AIPN002610MDFVXM13","E8","CFR672003Q01",2910,8,41,10,1477.302942
3,"JESUS","ROBLES","BOCANEGRA",2,"LOSF062216HGTPTA16","E5","PAP0720189Y9",6310,8,87,10,2125.649149
3,"TANYA","HERNANDEZ","ESCAMILLA",1,"COPS702920MDFAAH18","E6","CAA7624007K6",8011,8,62,10,1020.042143
3,"JONATHAN","LUYANDO","DIAZ",1,"GOLC372219MMCMPL16","E5","DIM072641DK9",3012,4,83,10,477.7978499
3,"MARIA","CHAVEZ","CAMACHO",1,"CARF760213HDFHSA11","E3","AOTA7722176C6",7014,3,41,10,903.8747152
3,"JUAN","MARTINEZ","ANDRADE",2,"SAHB732322HSLAAA11","E11","SHR072661V47",6414,7,41,10,2007.851504
3,"GUADALUPE","ALVAREZ","RIVERA",1,"SOGC021722HDFLAS17","E6","GCM0626267K3",4212,9,69,10,2188.97622
3,"BERNARDO","RUBIO","RAMIREZ",2,"HRPM702620HVUAAA16","E4","JCD2316263U0",8310,7,83,10,876.5232527
3,"JAVIER","BAUTISTA","CA",1,"TRVR770206HDFACA00","E12","SMM271201K0A",8011,3,83,10,1030.236291
3,"MANUEL","BARRIOS","CORTINA",1,"MAGM062320HDFNNA11","E9","UTM7622020J2",8411,8,69,10,1023.044446
3,"ALEJANDRO","ENCISO","MORENO",1,"AOFL702616MMCJLA13","E4","IIC762429BG6",4101,6,88,10,1725.132565
3,"AMELIA","HERNANDEZ","BORJA",2,"FAOJ622602HDFAAN13","E10","IPA271702SU9",8310,8,80,10,1726.779006
3,"MARIO","TORRES","OLMOS",1,"SAUR602601MDFLMN17","E6","BDM670213IU6",3210,6,83,10,1713.38008
3,"FERNANDO","MENDOZA","LOPEZ",1,"AUAS021623MDFDVS16","E8","RUP7629217K6",8310,8,63,10,257.6558751
3,"TRINIDAD","FERREIRO","ROMERO",2,"CUAC211202HDFAMAA1","E5","FSI772910ML6",8310,4,80,10,843.2576842
3,"ALFREDO","RUIZ","OZ",2,"RRLL602617HDFLTX10","E6","IRX271312J37",8910,8,32,10,507.9318697
3,"GERARDO","ESCOBAR","OLGUIN",1,"GOJC702361HVUNAA12","E4","GTC060222KU0",7611,6,21,10,736.8570264
3,"MARCELA","RODRIGUEZ","ACEVEDO",1,"LODA720229HDFPUN22","E7","IMS320260I36",7610,9,30,10,423.2900678
3,"ALBERTO","IBA","CRUZ",1,"CIAN732610HMCDJS16","E9","SDN062016KA3",8310,3,62,10,2055.312059
3,"EDGAR","MARTINEZ","LOPEZ",2,"SITJ770020HDFLAS27","E3","AST0702167UA",3210,4,83,10,1219.343666
3,"BRAULIO","LA","VELASCO",2,"MAAP732613HDFAYB16","E6","MFA072701AM6",8310,7,27,10,1037.039141
3,"MARIA","DELGADO","DAVILA",1,"DOMA762604HPLMLB17","E11","ASR060004Q06",7012,8,62,10,1060.103319
3,"MONYSHEL","CONTRERAS","NAVARRETE",1,"SRHO730222HDFGAS17","E7","CSA072613AJ6",4911,4,87,10,1506.248926
3,"LILIANA","BARRERA","ISOJO",2,"LOMD072726HDFAAG11","E4","BMN762219927",3012,8,47,10,1200.068739
3,"MIGUEL","MILANO","GOMEZ",1,"AAGA760222HDGAAG16","E9","SAD020207672",6310,8,92,10,1755.255702
3,"RICARDO","RAMIREZ","ONOFRE",1,"GADH632006HSPLMC13","E10","BMR720226720",8310,6,63,10,567.3580057
3,"EDITH","URBINA","LOPEZ",1,"RAGR072706HDFSNA17","E6","COP0326210U3",8710,6,80,10,2022.169144
3,"GUADALUPE","ROSAS","HUERTA",1,"PUMA062021MVULAL16","E8","MPS062727TR1",9314,8,93,10,1186.075634
3,"BONIFACIO","CASTELLANOS","MARTINEZ",2,"SAAN700206MDFNAT21","E3","ACR002717H86",8310,6,62,10,1390.710135
3,"YARA","GUTIERREZ","MARTINEZ",1,"JIPC072007HNRMAA12","E11","GCO230106DG7",8910,8,83,10,762.933189
3,"MANUEL","RODRIGUEZ","HERNANDEZ",1,"CIID032302MDFSNL12","E5","INS072600CJ0",8916,8,83,10,1888.218595
3,"ALFREDO","VELAZQUEZ","SANCHEZ",1,"SAJS760222MDFVMN03","E10","SCC022617MD2",8710,4,30,10,248.1194164
3,"DANIEL","REYES","VAZQUEZ",1,"DOTA700220HDFMAB27","E4","BJS0327007I9",7012,3,87,10,573.1125742
3,"ALEJANDRO","BELTRAN","ALGUERA",1,"VABJ762906HPLABN10","E9","RLA072623N31",8310,3,83,10,594.3052517
3,"DANIEL","CHAPA","HERNANDEZ",1,"LOCN772706MDFPAT16","E3","TPA070028S20",8310,4,60,10,337.5020558
3,"YAMILE","LEON","BARCENA",2,"ARAV080203MDFNGN20","E8","RAG702606041",8011,8,83,10,1226.938826
3,"ALEJANDRO","BRISE","CASTELLON",2,"PRVJ062323HDFALN17","E6","DSO022006AI0",7611,4,89,10,1108.284593
3,"HIPOLITO","SANCHEZ","TORRES",1,"NAAJ702726HGAVAL12","E7","CRRR722726U61",8310,9,83,10,107.8359101
3,"VERONICA","ISLAS","JARDON",2,"MABK702727MDFTTN16","E7","IMR261716HS1",8613,6,87,10,1342.455223
3,"TERESA","ARRIAGA","GOMEZ",1,"AILM021706HDFAUL11","E14","BMN762219927",6700,6,21,10,1147.546421
3,"LUIS","BALTAZARES","MANZANARES",1,"CRNL082006HGTAXS11","E6","COP002027Q61",4911,6,30,10,426.3161541
3,"CARMEN","GALLEGOS","MEZA",2,"AUJC702910HOCUAL11","E7","OMN7002173I3",8313,8,30,10,1213.459158
3,"MONICA","RAMIREZ","GONZALEZ",1,"LUMJ660200HDFGNA26","E7","ASR210027LB6",8916,6,30,10,2194.855127
3,"MIGUEL","BARAJAS","HERNANDEZ",1,"AAAA772020HDFMDN18","E6","SGG261020HY6",8310,8,83,10,2022.871851
3,"RAQUEL","PADILLA","CABA",1,"GUSL760222MDFTNA10","E6","CRJ070007AF3",8313,8,86,10,1600.848926
3,"GUILLERMO","CARRILLO","COCOTL",1,"GOPT721000HPLNLD16","E9","CAN702719PUA",8710,7,41,10,603.1531614
3,"VANESSA","MARTINEZ","MARTINEZ",1,"AIGL762400HDFVAS13","E9","CIN062624S71",8310,8,83,10,1692.929975
3,"ARELI","OLVERA","MARTINEZ",2,"AOCA700227HDFDAY10","E6","CRQ072617AV6",3012,8,83,10,598.0150456
3,"ANGEL","BERNAL","RUEDA",1,"LUMA060202HOCSNM12","E8","SPA032207SQA",8011,8,42,10,959.4312904
3,"GUADALUPE","GARCIA","RICA",1,"HRSF622626HMNAAA10","E3","ISP0028226A6",8011,3,76,10,2043.141747
3,"LETICIA","TOVAR","MENDOZA",2,"MOAL772022HDFADS19","E7","LTM070027D27",7616,8,83,10,1351.599664
3,"ANTONIO","ROMERO","REYES",2,"UOPA632002MHGNDA10","E11","MCS022702II7",4116,8,89,10,487.9476313
3,"HERNAN","CALVARIO","SOLANO",2,"HRGY762627MDFATS12","E6","MAN7026007G6",8710,8,61,10,584.0520722
3,"GUADALUPE","GONZALEZ","MIRA",2,"SAHL721623HDFNAS16","E5","NNM231706CM7",6014,4,89,10,178.9206967
3,"FRANCISCO","CRUZ","ROSSAINZZ",2,"VAAA062606HMCASB16","E12","BBS210126HP2",10,6,30,10,159.7045111
3,"GRECIA","HERNANDEZ","MENDOZA",1,NA,"E6","GSP002060JNA",3212,3,89,10,622.3353973
3,"SALVADOR","GARCIA","RODRIGUEZ",2,"AIHA762009HDFAAL11","E9","LTA062702B72",8310,7,21,10,393.7985155
3,"RAMIRO","FLORENTINO","BOLA",1,"MOCL760007MMCNNA20","E9","AAV772622QY3",8310,8,83,10,1419.53974
3,"CHRISTIAN","GARCIA","MARTINEZ",1,"SAAD762013HDFNVG17","E4","SCH002861BI6",7616,7,21,10,1754.024509
3,"JONATAN","OZ","SANCHEZ",1,"VAGG002621MDFAMD13","E4","GCO030206PA6",4114,8,93,10,1280.892539
3,"KARINA","CRUZ","GARCIA",1,"AOML702601MDFDAU17","E10","IRR062306P60",8310,8,83,10,607.5268043
3,"JAVIER","RIOS","ROMERO",1,"CUCV062716MDFALA17","E3","HTR0627137S1",8310,3,70,10,1589.982755
3,"GABRIEL","TARANGO","SORIA",2,"GOSI772626MDFMNT17","E7","THS002626HY2",8310,6,46,10,109.8044928
3,"HECTOR","SANCHEZ","BORUNDA",1,"AOAJ062706HDFDNL13","E5","ARA271027D66",6014,3,83,10,1145.019628
3,"ENRIQUE","LOPEZ","MARTINEZ",1,"DIMK772626MDFUAA10","E4","RTR030220RL7",6310,6,67,10,1494.944364
3,"PAULINA","CAMPOS","SALAZAR",1,"HRTG721020MDFAAL16","E3","TMA770216AQ6",6613,6,89,10,2006.994707
3,"CESILIA","LOPEZ","VENTURA",1,"SAAR702627HMCNDD16","E4","CFR672003QI1",6218,8,80,10,1217.088745
3,"JORGE","FONTE","MARTINEZ",1,"COGM662216HDFAAA16","E6","VIAD621717AU2",7012,8,62,10,2012.996729
3,"VIRIDIANA","OBREGON","MARTIN",2,"PRAL670029MDFABA29","E5","AIA062306AA7",8310,8,83,10,615.2673748
3,"MAGALY","BARRIGA","RUBIO",2,"TRVC662006HSPLLA12","E5","CBA720110BG0",4919,6,76,10,799.0703277
3,"ALBERTO","CANALES","REYES",1,"MRMN022200MDFNAD17","E6","SPA0726036I0",7010,8,83,10,1201.213263
3,"AURORA","CORREA","CERON",2,"AAAM602361HMCMMA11","E3","PRB0624266K2",6310,6,83,10,197.6733703
3,"OMAR","GONZALEZ","VALDIVIA",2,"AOQM062606HSPDSA16","E8","LCR062601QU6",7311,3,70,10,2175.826948
3,"MARTHA","RUIZ","INUKAI",2,"JIGA720210MOCMAS17","E6","SIA220216078",6416,7,30,10,1117.431309
3,"LESLIE","VILLANUEVA","LOPEZ",2,"HRHM760242HDFAAA12","E6","BNM032606VB0",3010,8,62,10,725.4661725
3,"FRANCISCO","PERALTA","SILICEO",1,"VAAA620117HDFLLC16","E7","DAI062600V21",8310,8,83,10,2031.995096
3,"MIGUEL","ARCINIEGA","FLORES",1,"YACK720113HMCXNV13","E5","OOVJ762007TW8",2119,8,63,10,293.6015154
3,"TAIDE","NESTOR","CASTREJON",1,"PALA722641HMCLNN14","E5","OLU062614RC8",3010,8,83,10,170.9274432
3,"IGNACIO","HERNANDEZ","SAAVEDRA",1,"PAAR790200HNLCDD20","E4","IBA261026060",6310,6,46,10,758.249142
3,"FRANCISCA","MENDEZ","LORENZO",2,"MUSG722603MDFXNA19","E12","CAH230206FRA",6914,4,64,10,1530.009443
3,"EDUARDO","HERNANDEZ","LEON",1,"SAVJ032300HNLNLA18","E8","SAA201206MX6",9210,6,43,10,1353.704948
3,"ADRIANA","VISUETT","HERNANDEZ",1,NA,"E5","MIN702626CFA",9314,4,63,10,617.5478437
3,"CELERINO","RUIZ","RAZO",2,"GOVS032827HDFMVA18","E9","MAX2610082T6",8310,8,60,10,2147.79071
3,"ALBERTO","ALVAREZ","LOPEZ",2,"YAAA602602HDFXSC12","E10","PPL760003GU0",9314,4,87,10,1010.144464
3,"MIRIAM","GARCIA","LARA",2,"AIOB670223HMCAAN10","E8","APA200210SC6",8310,8,66,10,2079.295425
3,"PATRICIA","RAMIREZ","TORRENTERA",2,"AIMF082618HSPVAA16","E4","ACB022712CQA",9010,8,76,10,789.4541289
3,"JORGE","HERNANDEZ","PEREZ",1,"SAHM060226MDFNAY17","E9","LSU201601DK6",6200,6,89,10,200.8326482
3,"MARIBEL","CONTRERAS","FIERROS",1,"PILJ772310HDFCNN13","E7","HCO720212CW6",8310,8,23,10,2219.760718
3,"VICTOR","MARTINEZ","VERA",1,NA,"E10","PDR260027AI3",8011,6,87,10,2210.238313
3,"FRANCISCO","MENDOZA","OZ",1,"NUNR662717HDFXBN13","E9","MAC702712DP3",9314,8,83,10,1565.251861
3,"LUISA","GUTIERREZ","HERNANDEZ",2,"AOPM060227HDFJAG18","E3","SHU762016QGA",9010,6,83,10,854.1739673
3,"BERENICE","HERNANDEZ","OSORIO",2,"PAGJ662607HMCLTL10","E4","CSJ072627627",6014,4,63,10,2009.087754
3,"LAURA","DARIO","VAZQUEZ",1,"BAAI762724MDFLDT10","E8","HSP261717RA2",7612,8,89,10,878.0153888
3,"DAVID","LOPEZ","GOMEZ",1,"PRBA762306MHGANA16","E5","RAD220216J73",8310,8,30,10,1058.622133
3,"SANDRA","CHAN","LOERA",1,"JISJ032618HMCMLA13","E7","ALR221220MF0",8011,8,30,10,1877.071555
3,"ALEJANDRA","GORRAEZ","ANDRADE",1,"CUGF762627HOCAAL13","E4","SPA072607L44",8712,8,62,10,2060.138785
3,"ALEJANDRA","GONZALEZ","MANJARREZ",2,"AAFJ082702HMCMLN16","E2","CIC702202NQ0",6601,8,23,10,431.5894819
3,"ALBERTO","MARTINEZ","LEGORRETA",1,"LADC762717HVUAMA10","E7","UCA072007AC8",9214,6,70,10,1822.65777
3,"LIBERIO","LOPEZ","CAMACHO",2,"TOMP622020HPLAAD16","E4","SAC722007AFA",7611,8,87,10,1783.557453
3,"SIMON","NEGRETE","GOMEZ",2,"MRHD762210MDFNAA13","E3","UTM7622020J2",7611,8,87,10,964.6051754
3,"YOSELIN","SAINZ","OZ",1,"TOCL762021HDFAAS17","E4","KAA702009CT0",9212,9,83,10,1668.609781
3,"GUSTAVO","PIO","HERNANDEZ",1,"RIPJ662316MDFLYN12","E4","MOD230103KI6",6111,8,80,10,955.6475613
3,"BRANDON","CARBAJAL","PATI",1,"GUMJ732017HDFTNA13","E7","BHO002624PC1",2211,8,86,10,1468.172032
3,"HUMBERTO","OZ","SANCHEZ",1,"GOTJ760210HDFMAN16","E10","CSX221610GQ1",2312,8,67,10,239.8863613
3,"DAVID","TRUJILLO","ROSAS",1,"AIBA062722MOCVAN18","E4","OCM7702067G3",7616,8,83,10,906.7478958
3,"JONATAN","CARREON","RESENDIZ",1,"OIAJ020227HDFABB22","E7","ATG0002614X2",8313,4,66,10,924.2988337
3,"ENRIQUE","GONZALEZ","MEJIA",2,"SAGL662626MDFNLL11","E4","LMS200210U06",6310,3,63,10,1749.915526
3,"MARIA","MORALES","GARCIA",1,"PRCR670027HCLANA16","E5","PCA762016440",8310,9,92,10,1225.030701
3,"ALEJANDRA","DOMINGUEZ","SANTOYO",2,"NAMC072608MDFVLL03","E8","IMS320260I36",7411,9,63,10,712.3766526
3,"ELENA","NAVA","BENITEZ",1,"CAMR722216HMCSJM12","E7","RCS002008FM6",8310,6,74,10,1538.130538
3,"ANTONIO","ZACATECO","ZAMORA",1,"SAAC670223MDFLML12","E3","ASM261307HW2",9314,6,90,10,1581.368568
3,"ROSA","LINARES","SERRANO",1,"GASN082616HMSANH17","E9","GSP021701IU6",6414,4,89,10,1812.932576
3,"CECILIA","RAMOS","CARDOSO",1,"CUFA762912HMCALP16","E6","ACR072010N31",8310,9,30,10,182.2167076
3,"RAMONA","LEON","HERNANDEZ",2,"AOMS760222MHGDNH11","E3","SSR062327T96",4119,6,86,44,713.1860413
3,"PERFECTA","OZ","DIAZ",2,"FRMA672320HDFANL17","E8","FFA772614D67",8916,6,82,10,124.5243926
3,"CAROLINA","POOT","EUFRASIO",1,"RAVR760260MCHSGA02","E2","HMI762026KG0",3210,8,21,10,214.2248361
3,"SILVANA","BORJA","MANZO",2,"LOLJ000260HDFPAN01","E9","CXO072220KVA",2110,8,83,10,455.8690637
3,"CARLOS","EZ","MARTINEZ",2,"LIHP762717MDFCAL06","E8","SRA231002AU6",8313,8,69,10,246.6014464
3,"JORGE","JAIMES","MENDEZ",2,"DICJ702613HMCUNS12","E6","NAD062727A00",8917,8,29,10,1053.702555
3,"ALBERTO","GARCIA","HERNANDEZ",1,"HRGA362610HDFATC10","E7","IMS320260I36",8310,9,62,10,292.1971514
3,"SERGIO","GOMEZ","JIMENEZ",1,"MACR762616HDFASD17","E5","AIN060222C61",6617,8,48,30,507.9425669
3,"MISSAEL","VARGAS","GUTIERREZ",1,"MAGA021661HCLATN16","E9","AAR261617FM1",7612,8,29,10,1088.542704
3,"JUSTO","SAAVEDRA","DOMINGUEZ",2,"COGA672300HDFYTL10","E12","PAO231727F61",9314,3,30,10,526.658497
3,"ESTANISLAO","BAEZA","GONZALEZ",1,"GUPV702722HDFTLC16","E6","CON002640H76",8916,6,30,10,425.2156615
3,"GONZALO","BAUTISTA","VILLEGAS",1,"CAAI732619MVUMYS10","E4","VMA210003CF2",8310,6,30,10,820.1825645
3,"VICENTE","ESPEJEL","LOPEZ",2,"CAMA672207MDFHAD16","E9","OAOD032626S33",8812,6,76,10,1081.480314
3,"BRAYAN","GARDONI","ORTIZ",2,"AOMM672017MGTDDA12","E6","SLI0217106A7",7611,8,32,10,1103.973461
3,"MARIA","CORTES","JIMENEZ",2,"DOOM732212HDFMAA11","E5","MIN702626CFA",3012,8,82,10,214.5397831
3,"ERICK","RANGEL","MARINA",1,NA,"E7","LGA0627033M4",8310,9,89,10,653.8214836
3,"SHIDOSHI","MARTINEZ","VERASTEGUI",2,"AAGM760207MOCLAA10","E5","LPI062627KJ2",8917,9,60,30,928.6616999
3,"JONATAN","ROBLES","AGUILAR",1,"MXCO000201HPLAHS16","E6","STA201017NI7",7611,6,89,10,692.4210873
3,"GUADALUPE","MARTINEZ","ROMERO",1,"LAAJ602608HOCGQN18","E7","BRL002606BA6",8011,6,70,10,1817.949601
3,"GUADALUPE","RODRIGUEZ","RODRIGUEZ",1,"ARJP020202MDFYAL17","E6","ISL062327DX6",6700,8,80,10,1079.697423
3,"LILIANA","SALAZAR","SALAS",1,"RINH060028HDFSXC17","E12","LAN062601T20",8712,8,80,10,357.4864896
3,"ENRIQUE","DIAZ","JIMENEZ",1,"AOMR762606HNLSTD12","E4","AAT7620416U2",6610,4,83,10,1859.80234
3,"OTONIEL","FLORES","TAMAYO",2,"GOPA022207MDFNAS19","E7","AAQ772220I97",8310,9,83,10,754.7193062
3,"HECTOR","ALCIBAR","ROGERIO",2,"DAAY062623MDFVYD13","E8","DMA792310TQ6",8310,8,86,10,430.1381493
3,"ANGEL","URE","CAJERO",2,"AOUA032212MDFDAN18","E6","LIT062716Q92",4116,8,67,10,471.4541294
3,"GERMAN","MONTES","MARTINEZ",1,"AOAC021826MDFJUL11","E9","SAC261700K71",2118,6,83,10,1429.693461
3,"ANTONIO","MORA","LOPEZ",2,"SALS700226HDFYPL12","E7","CRR0627043X0",8310,6,90,10,2163.100368
3,"ADRIAN","FLORES","MEJIA",1,"LOMC072327HDFVDA12","E4","AUN082601JA6",8313,8,29,10,962.7528435
3,"RAYMUNDA","AZPEITIA","SANTANA",2,"SARF602626HMCNCL18","E6","CMR700228VR3",8310,8,83,10,941.7635185
3,"MARISOL","AVILEZ","GOPAR",2,"MRLA721716HDFNPF16","E9","SAI2013016C1",2312,8,90,10,1918.025868
3,"SERGIO","GUILLEN","TREJO",2,"AIAJ022710HDFVVA13","E7","NSR032621HJ6",8310,8,30,10,790.9906879
3,"ANGEL","GUZMAN","PARRA",1,"LOPV702027MDFPUA12","E11","ISP770200AP0",8916,8,23,10,1897.964627
3,"JORDAN","FLORES","ALBA",2,"AUSA032640HDFUGA13","E3","IMS320260I36",2116,8,32,10,1374.561725
3,"ANTONIO","MORGADO","JESUS",1,"AORJ662216HVUSVV17","E3","GHV700008V67",2910,6,2,10,1197.185303
3,"MICHEL","SOLIS","CRISTOBAL",2,"VANC770260MDFLVA21","E3","VVS221006721",6310,8,30,10,1252.687868
3,"MANUEL","LOPEZ","CRUZ",1,"TRGJ070203HVUUNN20","E10","MDM072661FS6",6212,4,83,10,1974.687262
